# Experiment_2020-09-01-085942: Experiment Data Table,,,,,,,,,,,,,,,,
Plate Name,Sample,Assay,Well,Spot,Dilution,Concentration,Signal,Adjusted Signal,Mean,Adj. Sig. Mean,CV,% Recovery,% Recovery Mean,Calc. Concentration,Calc. Conc. Mean,Calc. Conc. CV
Plate_1LK05A1071,Sample 5,BSA,D09,4,1500,,379,379,417,417,12.88731783,,,,,
Plate_1LK05A1071,Sample 5,BSA,I09,4,40500,,206,206,204,204,1.386483885,,,,,
Plate_1LK05A1071,Sample 5,BSA,N09,4,364500,,202,202,187,186.5,11.75351754,,,,,
Plate_1LK05A1071,Sample 5,BSA,E09,4,4500,,186,186,252,252,37.03892663,,,,,
Plate_1LK05A1071,Sample 5,BSA,P09,4,1093500,,167,167,167,167,0,,,,,
Plate_1LK05A1071,Sample 5,BSA,K09,4,121500,,224,224,197,196.5,19.79179286,,,,,
Plate_1LK05A1071,Sample 5,BSA,J09,4,40500,,202,202,204,204,1.386483885,,,,,
Plate_1LK05A1071,Sample 5,BSA,L09,4,121500,,169,169,197,196.5,19.79179286,,,,,
Plate_1LK05A1071,Sample 5,BSA,A09,4,500,,642,642,617,617,5.73020082,,,,,
Plate_1LK05A1071,Sample 5,BSA,F09,4,4500,,318,318,252,252,37.03892663,,,,,
Plate_1LK05A1071,Sample 5,BSA,G09,4,13500,,233,233,244,244,6.375552945,,,,,
Plate_1LK05A1071,Sample 6,BSA,H10,4,13500,,165,165,163,163,1.735231365,,,,,
Plate_1LK05A1071,Sample 6,BSA,B10,4,500,,463,463,516,515.5,14.40275694,,,,,
Plate_1LK05A1071,Sample 6,BSA,M10,4,364500,,228,228,173,173,44.96054678,,,,,
Plate_1LK05A1071,Sample 6,BSA,C10,4,1500,,276,276,321,321,19.82542377,,,,,
Plate_1LK05A1071,Sample 6,BSA,O10,4,1093500,,151,151,153,153,1.84864518,,,,,
Plate_1LK05A1071,Sample 6,BSA,D10,4,1500,,366,366,321,321,19.82542377,,,,,
Plate_1LK05A1071,Sample 6,BSA,N10,4,364500,,118,118,173,173,44.96054678,,,,,
Plate_1LK05A1071,Sample 6,BSA,I10,4,40500,,198,198,198,198,0,,,,,
Plate_1LK05A1071,Sample 6,BSA,E10,4,4500,,283,283,211,210.5,48.70806806,,,,,
Plate_1LK05A1071,Sample 6,BSA,K10,4,121500,,155,155,160,160,4.419417382,,,,,
Plate_1LK05A1071,Sample 6,BSA,P10,4,1093500,,155,155,153,153,1.84864518,,,,,
Plate_1LK05A1071,Sample 6,BSA,J10,4,40500,,198,198,198,198,0,,,,,
Plate_1LK05A1071,Sample 6,BSA,L10,4,121500,,165,165,160,160,4.419417382,,,,,
Plate_1LK05A1071,Sample 6,BSA,F10,4,4500,,138,138,211,210.5,48.70806806,,,,,
Plate_1LK05A1071,Sample 6,BSA,A10,4,500,,568,568,516,515.5,14.40275694,,,,,
Plate_1LK05A1071,Sample 6,BSA,G10,4,13500,,161,161,163,163,1.735231365,,,,,
Plate_1LK05A1071,Sample 7,BSA,H11,4,13500,,133,133,119,119,16.63780662,,,,,
Plate_1LK05A1071,Sample 7,BSA,B11,4,500,,1675,1675,2174,2173.5,32.43549394,,,,,
Plate_1LK05A1071,Sample 7,BSA,C11,4,1500,,731,731,537,537,51.09076929,,,,,
Plate_1LK05A1071,Sample 7,BSA,M11,4,364500,,157,157,153,153,3.697290359,,,,,
Plate_1LK05A1071,Sample 7,BSA,O11,4,1093500,,147,147,164,164,14.65953083,,,,,
Plate_1LK05A1071,Sample 7,BSA,I11,4,40500,,186,186,175,174.5,9.320032073,,,,,
Plate_1LK05A1071,Sample 7,BSA,N11,4,364500,,149,149,153,153,3.697290359,,,,,
Plate_1LK05A1071,Sample 7,BSA,D11,4,1500,,343,343,537,537,51.09076929,,,,,
Plate_1LK05A1071,Sample 7,BSA,E11,4,4500,,316,316,259,259,31.12361894,,,,,
Plate_1LK05A1071,Sample 7,BSA,P11,4,1093500,,181,181,164,164,14.65953083,,,,,
Plate_1LK05A1071,Sample 7,BSA,K11,4,121500,,147,147,136,135.5,12.00255053,,,,,
Plate_1LK05A1071,Sample 7,BSA,J11,4,40500,,163,163,175,174.5,9.320032073,,,,,
Plate_1LK05A1071,Sample 7,BSA,L11,4,121500,,124,124,136,135.5,12.00255053,,,,,
Plate_1LK05A1071,Sample 7,BSA,A11,4,500,,2672,2672,2174,2173.5,32.43549394,,,,,
Plate_1LK05A1071,Sample 7,BSA,F11,4,4500,,202,202,259,259,31.12361894,,,,,
Plate_1LK05A1071,Sample 7,BSA,G11,4,13500,,105,105,119,119,16.63780662,,,,,
Plate_1LK05A1071,Sample 8,BSA,H12,4,13500,,180,180,166,166,11.92710233,,,,,
Plate_1LK05A1071,Sample 8,BSA,B12,4,500,,1664,1664,1712,1711.5,3.924928087,,,,,
Plate_1LK05A1071,Sample 8,BSA,C12,4,1500,,779,779,709,709,13.96261627,,,,,
Plate_1LK05A1071,Sample 8,BSA,M12,4,364500,,88,88,114,113.5,31.77308004,,,,,
Plate_1LK05A1071,Sample 8,BSA,O12,4,1093500,,151,151,147,147,3.84820017,,,,,
Plate_1LK05A1071,Sample 8,BSA,N12,4,364500,,139,139,114,113.5,31.77308004,,,,,
Plate_1LK05A1071,Sample 8,BSA,I12,4,40500,,151,151,148,148,2.866649113,,,,,
Plate_1LK05A1071,Sample 8,BSA,D12,4,1500,,639,639,709,709,13.96261627,,,,,
Plate_1LK05A1071,Sample 8,BSA,E12,4,4500,,229,229,293,293,30.89067167,,,,,
Plate_1LK05A1071,Sample 8,BSA,K12,4,121500,,177,177,175,175,1.616244071,,,,,
Plate_1LK05A1071,Sample 8,BSA,P12,4,1093500,,143,143,147,147,3.84820017,,,,,
Plate_1LK05A1071,Sample 8,BSA,J12,4,40500,,145,145,148,148,2.866649113,,,,,
Plate_1LK05A1071,Sample 8,BSA,L12,4,121500,,173,173,175,175,1.616244071,,,,,
Plate_1LK05A1071,Sample 8,BSA,F12,4,4500,,357,357,293,293,30.89067167,,,,,
Plate_1LK05A1071,Sample 8,BSA,A12,4,500,,1759,1759,1712,1711.5,3.924928087,,,,,
Plate_1LK05A1071,Sample 8,BSA,G12,4,13500,,152,152,166,166,11.92710233,,,,,
Plate_1LK05A1071,Sample 9,BSA,H13,4,13500,,108,108,115,114.5,8.028286599,,,,,
Plate_1LK05A1071,Sample 9,BSA,B13,4,500,,555,555,605,604.5,11.58040882,,,,,
Plate_1LK05A1071,Sample 9,BSA,M13,4,364500,,135,135,132,131.5,3.764066516,,,,,
Plate_1LK05A1071,Sample 9,BSA,C13,4,1500,,309,309,282,281.5,13.81558542,,,,,
Plate_1LK05A1071,Sample 9,BSA,O13,4,1093500,,112,112,120,120,9.428090416,,,,,
Plate_1LK05A1071,Sample 9,BSA,D13,4,1500,,254,254,282,281.5,13.81558542,,,,,
Plate_1LK05A1071,Sample 9,BSA,I13,4,40500,,137,137,158,158,18.79650937,,,,,
Plate_1LK05A1071,Sample 9,BSA,N13,4,364500,,128,128,132,131.5,3.764066516,,,,,
Plate_1LK05A1071,Sample 9,BSA,E13,4,4500,,112,112,118,117.5,6.619723058,,,,,
Plate_1LK05A1071,Sample 9,BSA,P13,4,1093500,,128,128,120,120,9.428090416,,,,,
Plate_1LK05A1071,Sample 9,BSA,K13,4,121500,,124,124,98,97.5,38.43759939,,,,,
Plate_1LK05A1071,Sample 9,BSA,J13,4,40500,,179,179,158,158,18.79650937,,,,,
Plate_1LK05A1071,Sample 9,BSA,L13,4,121500,,71,71,98,97.5,38.43759939,,,,,
Plate_1LK05A1071,Sample 9,BSA,A13,4,500,,654,654,605,604.5,11.58040882,,,,,
Plate_1LK05A1071,Sample 9,BSA,F13,4,4500,,123,123,118,117.5,6.619723058,,,,,
Plate_1LK05A1071,Sample 9,BSA,G13,4,13500,,121,121,115,114.5,8.028286599,,,,,
Plate_1LK05A1071,VIP 4plex Cont 1,BSA,M02,4,1,,851,851,676,675.6666667,23.39757825,,,,,
Plate_1LK05A1071,VIP 4plex Cont 1,BSA,M01,4,1,,632,632,676,675.6666667,23.39757825,,,,,
Plate_1LK05A1071,VIP 4plex Cont 1,BSA,M03,4,1,,544,544,676,675.6666667,23.39757825,,,,,
Plate_1LK05A1071,VIP 4plex Cont 2,BSA,N01,4,1,,966,966,5094,5094.333333,146.0245773,,,,,
Plate_1LK05A1071,VIP 4plex Cont 2,BSA,N02,4,1,,13682,13682,5094,5094.333333,146.0245773,,,,,
Plate_1LK05A1071,VIP 4plex Cont 2,BSA,N03,4,1,,635,635,5094,5094.333333,146.0245773,,,,,
Plate_1LK05A1071,VIP 4plex Cont 3,BSA,O03,4,1,,2070,2070,1889,1888.666667,51.97543263,,,,,
Plate_1LK05A1071,VIP 4plex Cont 3,BSA,O01,4,1,,2767,2767,1889,1888.666667,51.97543263,,,,,
Plate_1LK05A1071,VIP 4plex Cont 3,BSA,O02,4,1,,829,829,1889,1888.666667,51.97543263,,,,,
Plate_1LK05A1071,VIP 4plex Cont 4,BSA,P02,4,1,,496,496,4856,4856.333333,155.4435109,,,,,
Plate_1LK05A1071,VIP 4plex Cont 4,BSA,P01,4,1,,500,500,4856,4856.333333,155.4435109,,,,,
Plate_1LK05A1071,VIP 4plex Cont 4,BSA,P03,4,1,,13573,13573,4856,4856.333333,155.4435109,,,,,
Plate_1LK05AB112,Blank (Diluent),SARS-COV2 S-2P,I01,1,,,97,,145,,44.55353782,,,,,
Plate_1LK05AB112,Blank (Diluent),SARS-COV2 S-2P,I02,1,,,218,,145,,44.55353782,,,,,
Plate_1LK05AB112,Blank (Diluent),SARS-COV2 S-2P,I03,1,,,119,,145,,44.55353782,,,,,
Plate_1LK05AB112,CAL1,SARS-COV2 S-2P,A02,1,,70,2471540,2471540,2323217,2323217,6.658070818,106.5849479,100.213706,74.60946354,70.14959422,6.63033391
Plate_1LK05AB112,CAL1,SARS-COV2 S-2P,A03,1,,70,2335233,2335233,2323217,2323217,6.658070818,100.7300957,100.213706,70.51106696,70.14959422,6.63033391
Plate_1LK05AB112,CAL1,SARS-COV2 S-2P,A01,1,,70,2162878,2162878,2323217,2323217,6.658070818,93.32607453,100.213706,65.32825217,70.14959422,6.63033391
Plate_1LK05AB112,CAL2,SARS-COV2 S-2P,B03,1,,17.5,567504,567504,572876,572875.6667,1.112050006,98.65104342,99.57932009,17.2639326,17.42638102,1.10554949
Plate_1LK05AB112,CAL2,SARS-COV2 S-2P,B02,1,,17.5,571209,571209,572876,572875.6667,1.112050006,99.291325,99.57932009,17.37598187,17.42638102,1.10554949
Plate_1LK05AB112,CAL2,SARS-COV2 S-2P,B01,1,,17.5,579914,579914,572876,572875.6667,1.112050006,100.7955919,99.57932009,17.63922857,17.42638102,1.10554949
Plate_1LK05AB112,CAL3,SARS-COV2 S-2P,C01,1,,4.375,144527,144527,143844,143844.3333,0.468678275,101.2611215,100.785122,4.430174065,4.409349088,0.466413446
Plate_1LK05AB112,CAL3,SARS-COV2 S-2P,C02,1,,4.375,143179,143179,143844,143844.3333,0.468678275,100.3212036,100.785122,4.38905266,4.409349088,0.466413446
Plate_1LK05AB112,CAL3,SARS-COV2 S-2P,C03,1,,4.375,143827,143827,143844,143844.3333,0.468678275,100.7730409,100.785122,4.408820541,4.409349088,0.466413446
Plate_1LK05AB112,CAL4,SARS-COV2 S-2P,D03,1,,1.09375,35009,35009,34974,34974.33333,0.632029946,98.46318383,98.36554566,1.076941073,1.075873156,0.63287015
Plate_1LK05AB112,CAL4,SARS-COV2 S-2P,D02,1,,1.09375,34738,34738,34974,34974.33333,0.632029946,97.6999698,98.36554566,1.06859342,1.075873156,0.63287015
Plate_1LK05AB112,CAL4,SARS-COV2 S-2P,D01,1,,1.09375,35176,35176,34974,34974.33333,0.632029946,98.93348337,98.36554566,1.082084974,1.075873156,0.63287015
Plate_1LK05AB112,CAL5,SARS-COV2 S-2P,E01,1,,0.2734375,9186,9186,9229,9228.666667,2.09737381,101.8853688,102.3704573,0.278592805,0.279919219,2.150077521
Plate_1LK05AB112,CAL5,SARS-COV2 S-2P,E03,1,,0.2734375,9440,9440,9229,9228.666667,2.09737381,104.773583,102.3704573,0.286490266,0.279919219,2.150077521
Plate_1LK05AB112,CAL5,SARS-COV2 S-2P,E02,1,,0.2734375,9060,9060,9229,9228.666667,2.09737381,100.45242,102.3704573,0.274674586,0.279919219,2.150077521
Plate_1LK05AB112,CAL6,SARS-COV2 S-2P,F01,1,,0.068359375,2321,2321,2410,2410.333333,3.576002513,94.03343796,98.13820999,0.06428067,0.067086667,4.035479439
Plate_1LK05AB112,CAL6,SARS-COV2 S-2P,F02,1,,0.068359375,2417,2417,2410,2410.333333,3.576002513,98.44489112,98.13820999,0.067296312,0.067086667,4.035479439
Plate_1LK05AB112,CAL6,SARS-COV2 S-2P,F03,1,,0.068359375,2493,2493,2410,2410.333333,3.576002513,101.9363009,98.13820999,0.069683018,0.067086667,4.035479439
Plate_1LK05AB112,CAL7,SARS-COV2 S-2P,G02,1,,0.017089844,753,753,831,830.6666667,8.115369655,86.73280239,101.1477085,0.0148225,0.017285985,12.36957379
Plate_1LK05AB112,CAL7,SARS-COV2 S-2P,G03,1,,0.017089844,865,865,831,830.6666667,8.115369655,107.5205927,101.1477085,0.018375101,0.017285985,12.36957379
Plate_1LK05AB112,CAL7,SARS-COV2 S-2P,G01,1,,0.017089844,874,874,831,830.6666667,8.115369655,109.1897305,101.1477085,0.018660354,0.017285985,12.36957379
Plate_1LK05AB112,CAL8,SARS-COV2 S-2P,H02,1,,0,288,288,289,289,2.612399459,,NaN,NaN,NaN,NaN
Plate_1LK05AB112,CAL8,SARS-COV2 S-2P,H03,1,,0,297,297,289,289,2.612399459,,NaN,2.52E-04,NaN,NaN
Plate_1LK05AB112,CAL8,SARS-COV2 S-2P,H01,1,,0,282,282,289,289,2.612399459,,NaN,NaN,NaN,NaN
Plate_1LK05AB112,MSD 1.1,SARS-COV2 S-2P,J01,1,1,16.7,568019,568019,558014,558013.6667,4.568988123,103.4701069,101.657679,17.27950785,16.97683239,4.542637363
Plate_1LK05AB112,MSD 1.1,SARS-COV2 S-2P,J03,1,1,16.7,576989,576989,558014,558013.6667,4.568988123,105.0944705,101.657679,17.55077657,16.97683239,4.542637363
Plate_1LK05AB112,MSD 1.1,SARS-COV2 S-2P,J02,1,1,16.7,529033,529033,558014,558013.6667,4.568988123,96.40845964,101.657679,16.10021276,16.97683239,4.542637363
Plate_1LK05AB112,MSD 1.2,SARS-COV2 S-2P,K03,1,1,4.13,126741,126741,124747,124747,5.743010338,94.12559419,92.65074589,3.88738704,3.826475805,5.717388107
Plate_1LK05AB112,MSD 1.2,SARS-COV2 S-2P,K02,1,1,4.13,130703,130703,124747,124747,5.743010338,97.05423348,92.65074589,4.008339843,3.826475805,5.717388107
Plate_1LK05AB112,MSD 1.2,SARS-COV2 S-2P,K01,1,1,4.13,116797,116797,124747,124747,5.743010338,86.77240999,92.65074589,3.583700533,3.826475805,5.717388107
Plate_1LK05AB112,MSD 1.3,SARS-COV2 S-2P,L01,1,1,1.48,44786,44786,46955,46955.33333,4.290154481,93.09639033,97.60239439,1.377826577,1.444515437,4.286963265
Plate_1LK05AB112,MSD 1.3,SARS-COV2 S-2P,L02,1,1,1.48,48767,48767,46955,46955.33333,4.290154481,101.3651307,97.60239439,1.500203935,1.444515437,4.286963265
Plate_1LK05AB112,MSD 1.3,SARS-COV2 S-2P,L03,1,1,1.48,47313,47313,46955,46955.33333,4.290154481,98.34566211,97.60239439,1.455515799,1.444515437,4.286963265
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,N04,1,364500,,2603,2603,2832,2832,11.43555458,,,26658.23467,29276.62766,12.64820156
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,C04,1,1500,,650633,650633,626205,626204.5,5.516906379,,,29665.55779,28557.97139,5.484856325
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,H04,1,13500,,64340,64340,67514,67514,6.648567478,,,26707.11675,28020.97762,6.631031527
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,M04,1,364500,,3061,3061,2832,2832,11.43555458,,,31895.02065,29276.62766,12.64820156
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,D04,1,1500,,601776,601776,626205,626204.5,5.516906379,,,27450.385,28557.97139,5.484856325
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,O04,1,1093500,,1103,1103,1060,1060,5.736904074,,,28331.73004,26844.37868,7.835653363
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,J04,1,40500,,20680,20680,21537,21536.5,5.624283965,,,25710.68,26782.80609,5.661151624
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,I04,1,40500,,22393,22393,21537,21536.5,5.624283965,,,27854.93218,26782.80609,5.661151624
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,K04,1,121500,,8196,8196,7983,7983,3.773362004,,,30107.2015,29301.64997,3.887910397
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,E04,1,4500,,213434,213434,204549,204548.5,6.143283675,,,29381.67854,28164.75661,6.110429135
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,F04,1,4500,,195663,195663,204549,204548.5,6.143283675,,,26947.83468,28164.75661,6.110429135
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,P04,1,1093500,,1017,1017,1060,1060,5.736904074,,,25357.02732,26844.37868,7.835653363
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,A04,1,500,,1746191,1746191,1735892,1735891.5,0.839090035,,,26397.18439,26242.23293,0.835045024
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,L04,1,121500,,7770,7770,7983,7983,3.773362004,,,28496.09844,29301.64997,3.887910397
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,G04,1,13500,,70688,70688,67514,67514,6.648567478,,,29334.83849,28020.97762,6.631031527
Plate_1LK05AB112,SARS-COV2-POS-3,SARS-COV2 S-2P,B04,1,500,,1725592,1725592,1735892,1735891.5,0.839090035,,,26087.28147,26242.23293,0.835045024
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,N05,1,364500,,154,154,153,152.5,1.391029733,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,C05,1,1500,,1808,1808,1725,1725,6.804621778,,,72.22138512,68.30030957,8.118906426
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,M05,1,364500,,151,151,153,152.5,1.391029733,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,H05,1,13500,,348,348,336,335.5,5.269052021,,,25.68613113,20.24155813,38.03950728
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,D05,1,1500,,1642,1642,1725,1725,6.804621778,,,64.37923402,68.30030957,8.118906426
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,J05,1,40500,,213,213,209,208.5,3.052259487,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,O05,1,1093500,,85,85,78,77.5,13.6859377,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,I05,1,40500,,204,204,209,208.5,3.052259487,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,K05,1,121500,,147,147,148,147.5,0.479394428,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,E05,1,4500,,788,788,730,729.5,11.34084899,,,71.69972826,63.33976141,18.66565052
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,F05,1,4500,,671,671,730,729.5,11.34084899,,,54.97979456,63.33976141,18.66565052
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,P05,1,1093500,,70,70,78,77.5,13.6859377,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,A05,1,500,,3881,3881,3819,3818.5,2.31474002,,,56.59304753,55.61501749,2.486996144
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,L05,1,121500,,148,148,148,147.5,0.479394428,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,B05,1,500,,3756,3756,3819,3818.5,2.31474002,,,54.63698745,55.61501749,2.486996144
Plate_1LK05AB112,Sample 1,SARS-COV2 S-2P,G05,1,13500,,323,323,336,335.5,5.269052021,,,14.79698513,20.24155813,38.03950728
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,H14,1,13500,,344,344,309,308.5,16.27377033,,,23.94651604,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,B14,1,500,,2531,2531,2549,2548.5,0.97110996,,,35.43807699,35.7127809,1.087817822
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,M14,1,364500,,169,169,174,174,4.063832076,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,C14,1,1500,,1153,1153,1081,1080.5,9.489170132,,,41.23481584,37.79544889,12.86927273
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,O14,1,1093500,,183,183,207,206.5,16.09395579,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,D14,1,1500,,1008,1008,1081,1080.5,9.489170132,,,34.35608193,37.79544889,12.86927273
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,I14,1,40500,,173,173,183,182.5,7.36165964,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,N14,1,364500,,179,179,174,174,4.063832076,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,E14,1,4500,,445,445,465,464.5,5.936956828,,,22.5649299,25.36959777,15.6344589
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,P14,1,1093500,,230,230,207,206.5,16.09395579,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,K14,1,121500,,210,210,182,181.5,22.20665924,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,J14,1,40500,,192,192,183,182.5,7.36165964,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,L14,1,121500,,153,153,182,181.5,22.20665924,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,A14,1,500,,2566,2566,2549,2548.5,0.97110996,,,35.98748481,35.7127809,1.087817822
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,F14,1,4500,,484,484,465,464.5,5.936956828,,,28.17426564,25.36959777,15.6344589
Plate_1LK05AB112,Sample 10,SARS-COV2 S-2P,G14,1,13500,,273,273,309,308.5,16.27377033,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,H15,1,13500,,253,253,262,261.5,4.596870088,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,B15,1,500,,3439,3439,3565,3565,4.998342464,,,49.67416414,51.64690327,5.401823271
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,M15,1,364500,,232,232,236,236,2.39697214,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,C15,1,1500,,1248,1248,1212,1212,4.200634344,,,45.73709095,44.03111778,5.479330331
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,O15,1,1093500,,242,242,240,240,1.178511302,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,D15,1,1500,,1176,1176,1212,1212,4.200634344,,,42.32514461,44.03111778,5.479330331
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,N15,1,364500,,240,240,236,236,2.39697214,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,I15,1,40500,,308,308,269,269,20.503468,,,24.71221672,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,E15,1,4500,,633,633,572,572,15.08164813,,,49.54211887,40.79752226,30.31244653
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,K15,1,121500,,220,220,238,237.5,10.42052099,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,P15,1,1093500,,238,238,240,240,1.178511302,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,J15,1,40500,,230,230,269,269,20.503468,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,L15,1,121500,,255,255,238,237.5,10.42052099,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,F15,1,4500,,511,511,572,572,15.08164813,,,32.05292565,40.79752226,30.31244653
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,A15,1,500,,3691,3691,3565,3565,4.998342464,,,53.61964241,51.64690327,5.401823271
Plate_1LK05AB112,Sample 11,SARS-COV2 S-2P,G15,1,13500,,270,270,262,261.5,4.596870088,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,B16,1,500,,2705,2705,2668,2668,1.961240697,,,38.16884421,37.58825089,2.184413835
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,M16,1,364500,,169,169,159,159,8.894424921,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,H16,1,13500,,406,406,379,378.5,10.27499946,,,50.83692773,38.91361097,43.33218084
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,G16,1,13500,,351,351,379,378.5,10.27499946,,,26.9902942,38.91361097,43.33218084
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,I16,1,40500,,255,255,224,223.5,19.931869,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,C16,1,1500,,1224,1224,1286,1285.5,6.765782504,,,44.59998167,47.51279767,8.669967026
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,N16,1,364500,,149,149,159,159,8.894424921,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,D16,1,1500,,1347,1347,1286,1285.5,6.765782504,,,50.42561367,47.51279767,8.669967026
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,P16,1,1093500,,198,198,181,180.5,13.71121182,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,E16,1,4500,,686,686,664,664,4.685647345,,,57.12518031,53.97776683,8.246200402
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,J16,1,40500,,192,192,224,223.5,19.931869,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,O16,1,1093500,,163,163,181,180.5,13.71121182,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,F16,1,4500,,642,642,664,664,4.685647345,,,50.83035336,53.97776683,8.246200402
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,L16,1,121500,,163,163,146,145.5,17.00944147,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,K16,1,121500,,128,128,146,145.5,17.00944147,,,NaN,NaN,NaN
Plate_1LK05AB112,Sample 12,SARS-COV2 S-2P,A16,1,500,,2631,2631,2668,2668,1.961240697,,,37.00765757,37.58825089,2.184413835
Plate_1LK05AB112,Sample 13,SARS-COV2 S-2P,B17,1,500,,5366,5366,4869,4868.5,14.45149938,,,79.79848565,72.02742271,15.25799783
